z Employment Rate,z Individual Income Normalized,z Fraction Married,z Incarceration Rate,z Number of Children Normalized
-0.320256328,-0.888882651,-0.796649689,-0.884806521,-0.885800028
-0.321350667,-0.891477978,-0.797698316,-0.894397287,-0.885800028
-0.322445007,-0.893274743,-0.800844195,-0.894397287,-0.889184902
-0.324633686,-0.894272946,-0.802941448,-0.894397287,-0.892569776
-0.325728025,-0.898665038,-0.805038701,-0.894397287,-0.899339524
-0.325728025,-0.899663241,-0.81447634,-0.894397287,-0.899339524
-0.329011043,-0.899663241,-0.815524966,-0.903988053,-0.899339524
-0.329011043,-0.899862881,-0.819719472,-0.903988053,-0.899339524
-0.329011043,-0.902458208,-0.820768098,-0.903988053,-0.901031961
-0.329011043,-0.904055333,-0.824962604,-0.903988053,-0.904416836
-0.329011043,-0.911042752,-0.824962604,-0.903988053,-0.909494147
-0.333388401,-0.911841314,-0.826011231,-0.913578818,-0.909494147
-0.333388401,-0.913638079,-0.828108484,-0.913578818,-0.911186584
-0.33557708,-0.915634484,-0.828108484,-0.913578818,-0.916263895
-0.337765759,-0.922022981,-0.831254363,-0.913578818,-0.92472608
-0.337765759,-0.924817949,-0.837546122,-0.923169584,-0.926418518
-0.337765759,-0.925816152,-0.844886507,-0.923169584,-0.926418518
-0.337765759,-0.926215433,-0.844886507,-0.923169584,-0.929803392
-0.339954438,-0.927013995,-0.84698376,-0.923169584,-0.934880703
-0.341048777,-0.929808962,-0.852226893,-0.923169584,-0.939958014
-0.342143117,-0.932803571,-0.852226893,-0.923169584,-0.941650451
-0.345426135,-0.935398898,-0.855372772,-0.942351115,-0.946727762
-0.346520474,-0.940988833,-0.855372772,-0.942351115,-0.955189948
-0.347614814,-0.943184879,-0.861664531,-0.942351115,-0.955189948
-0.35418085,-0.943983441,-0.862713158,-0.942351115,-0.960267259
-0.357463869,-0.944582362,-0.865859037,-0.942351115,-0.961959696
-0.358558208,-0.945979846,-0.866907663,-0.942351115,-0.968729444
-0.360746887,-0.946778408,-0.871102169,-0.942351115,-0.970421882
-0.365124245,-0.949373735,-0.871102169,-0.942351115,-0.975499193
-0.371690281,-0.952767625,-0.883685687,-0.951941881,-0.982268941
-0.372784621,-0.956960076,-0.883685687,-0.951941881,-0.982268941
-0.37387896,-0.957359357,-0.889977446,-0.951941881,-0.982268941
-0.374973299,-0.959954684,-0.893123325,-0.961532647,-0.983961378
-0.374973299,-0.963348573,-0.893123325,-0.961532647,-0.983961378
-0.377161978,-0.9659439,-0.894171952,-0.961532647,-0.985653815
-0.378256318,-0.967541025,-0.896269205,-0.961532647,-0.987346252
-0.379350657,-0.96933779,-0.896269205,-0.961532647,-0.989038689
-0.379350657,-0.969737071,-0.904658217,-0.961532647,-0.990731126
-0.380444997,-0.972532038,-0.907804096,-0.961532647,-0.994116001
-0.383728015,-0.972931319,-0.914095855,-0.961532647,-1.00596306
-0.385916694,-0.974129163,-0.916193108,-0.961532647,-1.007655497
-0.387011033,-0.975726287,-0.916193108,-0.961532647,-1.014425245
-0.387011033,-0.975925927,-0.92143624,-0.961532647,-1.01781012
-0.390294051,-0.979519457,-0.937165637,-0.971123412,-1.031349616
-0.39248273,-0.98051766,-0.945554649,-0.971123412,-1.043196676
-0.394671409,-0.980916941,-0.946603276,-0.980714178,-1.044889113
-0.394671409,-0.983911549,-0.950797782,-0.980714178,-1.044889113
-0.397954427,-0.984710111,-0.961284046,-0.980714178,-1.044889113
-0.402331785,-0.989102203,-0.962332673,-0.980714178,-1.048273987
-0.405614803,-0.990100406,-0.965478552,-0.980714178,-1.055043735
-0.405614803,-0.993494295,-0.967575805,-0.990304944,-1.060121047
-0.406709143,-0.9954907,-0.967575805,-0.990304944,-1.061813484
-0.407803482,-0.997886387,-0.970721685,-0.999895709,-1.065198358
-0.407803482,-1.005672368,-0.974916191,-0.999895709,-1.071968106
-0.407803482,-1.00647093,-0.979110696,-0.999895709,-1.07535298
-0.408897822,-1.007668774,-0.981207949,-1.009486475,-1.07535298
-0.411086501,-1.012260506,-0.986451082,-1.009486475,-1.088892477
-0.422029895,-1.014256911,-0.987499708,-1.009486475,-1.090584914
-0.425312913,-1.021443971,-0.990645588,-1.009486475,-1.092277351
-0.426407253,-1.024039298,-0.994840094,-1.009486475,-1.100739536
-0.426407253,-1.026434984,-1.008472238,-1.009486475,-1.102431973
-0.428595932,-1.028032109,-1.010569491,-1.019077241,-1.109201722
-0.429690271,-1.031425998,-1.020007129,-1.019077241,-1.117663907
-0.432973289,-1.034420606,-1.03154202,-1.019077241,-1.119356344
-0.439539326,-1.034819887,-1.0346879,-1.028668006,-1.119356344
-0.442822344,-1.042206587,-1.035736526,-1.028668006,-1.129510967
-0.443916684,-1.043604071,-1.035736526,-1.028668006,-1.134588278
-0.447199702,-1.046399039,-1.039931032,-1.038258772,-1.137973152
-0.448294041,-1.04679832,-1.045174164,-1.038258772,-1.141358026
-0.45048272,-1.047197601,-1.047271417,-1.038258772,-1.1447429
-0.452671399,-1.047397241,-1.047271417,-1.038258772,-1.146435337
-0.457048757,-1.048595084,-1.06719532,-1.047849538,-1.15658996
-0.458143096,-1.049992568,-1.071389826,-1.047849538,-1.161667271
-0.459237436,-1.05079113,-1.075584332,-1.047849538,-1.166744582
-0.461426114,-1.054783941,-1.080827465,-1.047849538,-1.171821894
-0.462520454,-1.055981785,-1.081876091,-1.047849538,-1.171821894
-0.463614793,-1.061971001,-1.087119224,-1.047849538,-1.183668953
-0.466897812,-1.062170641,-1.087119224,-1.047849538,-1.190438701
-0.466897812,-1.066163452,-1.094459609,-1.057440303,-1.190438701
-0.46908649,-1.067361295,-1.116480765,-1.057440303,-1.193823575
-0.473463848,-1.070156263,-1.125918403,-1.057440303,-1.195516013
-0.477841206,-1.070954825,-1.131161536,-1.057440303,-1.198900887
-0.478935545,-1.072551949,-1.135356041,-1.057440303,-1.203978198
-0.482218564,-1.074947636,-1.136404668,-1.067031069,-1.207363072
-0.483312903,-1.078141885,-1.136404668,-1.067031069,-1.212440383
-0.484407242,-1.078740806,-1.142696427,-1.067031069,-1.219210132
-0.484407242,-1.081535774,-1.143745053,-1.067031069,-1.224287443
-0.485501582,-1.086926068,-1.14479368,-1.067031069,-1.224287443
-0.4887846,-1.090519598,-1.146890933,-1.076621835,-1.227672317
-0.490973279,-1.097107736,-1.153182692,-1.076621835,-1.229364754
-0.492067618,-1.099104141,-1.153182692,-1.076621835,-1.232749628
-0.493161958,-1.099303782,-1.154231318,-1.076621835,-1.239519377
-0.494256297,-1.100301985,-1.160523077,-1.076621835,-1.244596688
-0.498633655,-1.101899109,-1.161571703,-1.0862126,-1.244596688
-0.498633655,-1.101899109,-1.165766209,-1.0862126,-1.25475131
-0.499727994,-1.103096952,-1.166814836,-1.0862126,-1.25475131
-0.499727994,-1.10609156,-1.167863462,-1.0862126,-1.268290807
-0.503011013,-1.111681496,-1.167863462,-1.0862126,-1.268290807
-0.505199692,-1.11327862,-1.171009342,-1.0862126,-1.269983244
-0.506294031,-1.118069993,-1.178349727,-1.0862126,-1.273368118
-0.512860068,-1.123659928,-1.182544233,-1.095803366,-1.273368118
-0.517237425,-1.12425885,-1.187787365,-1.095803366,-1.275060555
-0.518331765,-1.125456693,-1.188835992,-1.095803366,-1.293677363
-0.525992141,-1.125656333,-1.191981871,-1.095803366,-1.293677363
-0.529275159,-1.126854177,-1.191981871,-1.105394132,-1.302139548
-0.534746856,-1.128850582,-1.195127751,-1.105394132,-1.303831985
-0.536935535,-1.130647347,-1.20141951,-1.105394132,-1.312294171
-0.536935535,-1.131445909,-1.203516762,-1.105394132,-1.315679045
-0.538029874,-1.135638361,-1.212954401,-1.105394132,-1.317371482
-0.539124214,-1.135838001,-1.21924616,-1.105394132,-1.322448793
-0.543501572,-1.135838001,-1.238121436,-1.114984897,-1.327526104
-0.54678459,-1.142426139,-1.240218689,-1.114984897,-1.330910979
-0.54678459,-1.145620388,-1.241267316,-1.114984897,-1.337680727
-0.550067608,-1.145820028,-1.241267316,-1.114984897,-1.339373164
-0.553350627,-1.150611401,-1.246510448,-1.114984897,-1.346142912
-0.554444966,-1.153606009,-1.246510448,-1.114984897,-1.346142912
-0.554444966,-1.160194147,-1.249656327,-1.114984897,-1.354605098
-0.559916663,-1.163188755,-1.252802207,-1.114984897,-1.354605098
-0.564294021,-1.165983723,-1.256996713,-1.114984897,-1.354605098
-0.56538836,-1.167980128,-1.258045339,-1.124575663,-1.357989972
-0.570860057,-1.168179769,-1.265385725,-1.124575663,-1.366452157
-0.573048736,-1.169776893,-1.267482978,-1.124575663,-1.369837031
-0.575237415,-1.174168985,-1.27272611,-1.124575663,-1.371529468
-0.577426094,-1.176365031,-1.297893145,-1.124575663,-1.374914343
-0.577426094,-1.176963953,-1.298941772,-1.134166429,-1.37660678
-0.578520433,-1.18694598,-1.298941772,-1.134166429,-1.379991654
-0.586180809,-1.187544901,-1.302087651,-1.134166429,-1.379991654
-0.586180809,-1.188543104,-1.303136278,-1.134166429,-1.388453839
-0.586180809,-1.189740947,-1.30837941,-1.134166429,-1.390146276
-0.587275149,-1.189740947,-1.314671169,-1.134166429,-1.391838713
-0.591652507,-1.189740947,-1.318865675,-1.134166429,-1.403685773
-0.593841185,-1.191338072,-1.322011554,-1.134166429,-1.408763084
-0.598218543,-1.194133039,-1.333546446,-1.143757194,-1.412147958
-0.600407222,-1.197926209,-1.346129963,-1.143757194,-1.413840395
-0.601501561,-1.19812585,-1.355567602,-1.143757194,-1.415532832
-0.601501561,-1.20191902,-1.357664855,-1.143757194,-1.422302581
-0.601501561,-1.211501766,-1.360810734,-1.143757194,-1.432457203
-0.605878919,-1.213498172,-1.380734637,-1.143757194,-1.444304263
-0.610256277,-1.213897453,-1.381783264,-1.15334796,-1.451074011
-0.613539295,-1.217690623,-1.385977769,-1.162938726,-1.451074011
-0.615727974,-1.219687028,-1.387026396,-1.162938726,-1.452766448
-0.621199671,-1.221084512,-1.397512661,-1.162938726,-1.454458885
-0.628860047,-1.226275166,-1.412193431,-1.162938726,-1.456151322
-0.632143065,-1.233262585,-1.414290684,-1.162938726,-1.461228633
-0.658407212,-1.233861507,-1.415339311,-1.162938726,-1.461228633
-0.660595891,-1.235658272,-1.441554973,-1.162938726,-1.462921071
-0.66169023,-1.236656474,-1.447846732,-1.172529491,-1.466305945
-0.664973248,-1.238053958,-1.453089864,-1.172529491,-1.476460567
-0.669350606,-1.240050364,-1.45728437,-1.172529491,-1.476460567
-0.669350606,-1.240250004,-1.458332996,-1.172529491,-1.483230315
-0.671539285,-1.243643893,-1.463576129,-1.172529491,-1.48661519
-0.672633624,-1.244442456,-1.478256899,-1.172529491,-1.48661519
-0.672633624,-1.246438861,-1.479305526,-1.182120257,-1.490000064
-0.679199661,-1.248035985,-1.480354152,-1.182120257,-1.491692501
-0.680294,-1.252428077,-1.484548658,-1.182120257,-1.496769812
-0.683577019,-1.255023404,-1.491889044,-1.182120257,-1.501847123
-0.689048716,-1.259215856,-1.493986297,-1.182120257,-1.510309309
-0.691237395,-1.262010823,-1.505521188,-1.182120257,-1.527233679
-0.694520413,-1.262609745,-1.519153332,-1.191711023,-1.532310991
-0.726256256,-1.263607948,-1.520201958,-1.191711023,-1.534003428
-0.727350596,-1.264007229,-1.527542344,-1.201301788,-1.535695865
-0.735010972,-1.267001837,-1.52859097,-1.201301788,-1.537388302
-0.7579921,-1.268000039,-1.530688223,-1.201301788,-1.539080739
-0.7579921,-1.272591772,-1.533834103,-1.201301788,-1.54415805
-0.766746815,-1.274987458,-1.536979982,-1.201301788,-1.545850487
-0.766746815,-1.278580988,-1.538028609,-1.210892554,-1.55600511
-0.775501531,-1.280377753,-1.548514873,-1.210892554,-1.566159732
-0.77769021,-1.282174518,-1.568438776,-1.210892554,-1.566159732
-0.794105301,-1.29415295,-1.570536029,-1.210892554,-1.583084103
-0.801765677,-1.294951513,-1.573681909,-1.210892554,-1.58477654
-0.805048695,-1.295949715,-1.584168174,-1.210892554,-1.589853851
-0.813803411,-1.29774648,-1.5852168,-1.210892554,-1.611855533
-0.826935484,-1.30493354,-1.586265427,-1.210892554,-1.618625281
-0.832407181,-1.306530664,-1.598848944,-1.210892554,-1.632164778
-0.832407181,-1.309525272,-1.601994824,-1.210892554,-1.632164778
-0.841161897,-1.321104423,-1.604092077,-1.210892554,-1.637242089
-0.847727933,-1.322701548,-1.609335209,-1.210892554,-1.652474023
-0.849916612,-1.323899391,-1.609335209,-1.210892554,-1.65416646
-0.856482649,-1.324498313,-1.629259112,-1.210892554,-1.659243771
-0.859765667,-1.32729328,-1.642891256,-1.210892554,-1.667705957
-0.860860006,-1.328091842,-1.654426147,-1.210892554,-1.669398394
-0.864143025,-1.329688967,-1.661766533,-1.210892554,-1.679553016
-0.901350565,-1.340070275,-1.663863786,-1.210892554,-1.68293789
-0.906822262,-1.340269915,-1.665961039,-1.210892554,-1.684630327
-0.912293959,-1.347057694,-1.67749593,-1.210892554,-1.691400076
-0.916671317,-1.347856256,-1.683787689,-1.210892554,-1.704939572
-0.953878858,-1.351449786,-1.69846846,-1.210892554,-1.716786632
-0.959350555,-1.355043315,-1.69846846,-1.210892554,-1.718479069
-0.974671307,-1.356241159,-1.71314923,-1.210892554,-1.726941254
-0.984520362,-1.35684008,-1.733073133,-1.210892554,-1.728633691
-0.98780338,-1.357039721,-1.738316266,-1.210892554,-1.73540344
-0.998746774,-1.36023397,-1.746705277,-1.210892554,-1.737095877
-1.004218472,-1.363428218,-1.764531928,-1.210892554,-1.75232781
-1.009690169,-1.363428218,-1.773969566,-1.210892554,-1.755712685
-1.011878848,-1.369018153,-1.801233854,-1.210892554,-1.757405122
-1.022822242,-1.370615278,-1.813817372,-1.210892554,-1.757405122
-1.038142994,-1.381595507,-1.818011878,-1.210892554,-1.762482433
-1.057841104,-1.390579332,-1.842130287,-1.210892554,-1.772637055
-1.136633543,-1.394572143,-1.878832214,-1.210892554,-1.77602193
-1.143199579,-1.395370705,-1.87988084,-1.210892554,-1.781099241
-1.169463725,-1.39736711,-1.880929466,-1.210892554,-1.791253863
-1.209954284,-1.399163875,-1.881978093,-1.210892554,-1.809870671
-1.297501439,-1.399363516,-1.908193755,-1.210892554,-1.825102605
-1.298595778,-1.401958843,-1.922874526,-1.210892554,-1.840334538
-1.339086337,-1.414536197,-1.922874526,-1.210892554,-1.853874035
-1.340180677,-1.428111754,-1.937555296,-1.210892554,-1.882645465
-1.42882217,-1.4303078,-1.940701176,-1.210892554,-1.899569836
-1.689274955,-1.437095578,-1.95118744,-1.210892554,-1.908032021
-1.822784365,-1.439491264,-1.956430573,-1.210892554,-1.933418578
-1.951916418,-1.444881559,-1.991035247,-1.210892554,-1.948650511
-1.992406977,-1.446079402,-2.041369317,-1.210892554,-1.953727822
-2.118256011,-1.461451724,-2.078071244,-1.210892554,-1.95542026
-2.125916387,-1.471234111,-2.111627291,-1.210892554,-1.957112697
-2.436708785,-1.472631594,-2.233267963,-1.210892554,-1.960497571
-2.444369161,-1.473430156,-2.246900107,-1.210892554,-1.970652193
-2.538482352,-1.483012902,-2.586655085,-1.210892554,-1.997731186
-7.925915365,-1.483811465,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.484011105,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.517750357,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.520744965,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.531924835,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.535518365,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.536915849,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.542106503,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.542905065,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.54490147,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.545700032,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.549093922,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.554084935,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.555083138,-3.44233429,-1.210892554,-2.055274047
-7.925915365,-1.55947523,-3.44233429,-1.210892554,-2.055274047
0.507064281,0.846392934,0.84340212,0.774395939,0.906490835
0.224724708,0.051424298,0.175427054,-0.00245608,0.148279026
0.492837868,0.754957566,0.787824917,0.70726058,0.835408478
0.126234159,-0.177763043,-0.04059,-0.203862159,-0.042966364
-0.325728025,-0.899663241,-0.81447634,-0.894397287,-0.899339524
-1.038142994,-1.381595507,-1.818011878,-1.210892554,-1.762482433
0.558498234,1.036450729,0.999647465,0.99498355,1.04865555
0.771894423,1.780511027,1.593170051,1.752654037,1.715475758
0.814573661,1.902890679,1.682303302,1.781426334,1.779788366
-0.390294051,-0.979519457,-0.937165637,-0.971123412,-1.031349616
1.164762278,3.976357341,3.002524036,4.562748378,2.763094307
-0.984520362,-1.35684008,-1.733073133,-1.210892554,-1.728633691
-0.347614814,-0.943184879,-0.861664531,-0.942351115,-0.955189948
-0.072935617,-0.57125455,-0.35308069,-0.549129723,-0.45592101
-0.139690322,-0.666283448,-0.475769988,-0.654628145,-0.586238665
-0.161577111,-0.691837437,-0.515617794,-0.692991208,-0.635319341
-0.459237436,-1.05079113,-1.075584332,-1.047849538,-1.166744582
-0.074029956,-0.571653831,-0.356226569,-0.558720489,-0.45592101
0.62306426,1.224312479,1.198886496,1.225161926,1.18743539
0.349479403,0.384824002,0.44177818,0.294857656,0.425838706
0.398724677,0.498818751,0.562370224,0.390765313,0.53923199
-0.042294113,-0.529130396,-0.327913654,-0.51076666,-0.418687395
-0.378256318,-0.967541025,-0.896269205,-0.961532647,-0.987346252
0.076988885,-0.308926879,-0.107702094,-0.29017905,-0.1495899
0.641668031,1.251862873,1.218810399,1.301888051,1.21620682
-0.912293959,-1.347057694,-1.67749593,-1.210892554,-1.691400076
0.782837817,1.887717998,1.641406869,1.762244803,1.759479122
0.384498265,0.463881657,0.521473792,0.35240225,0.493536189
1.070649087,3.232895965,2.340840729,3.258404247,2.556616984
0.20174358,0.005506974,0.135579248,-0.050409908,0.107660536
0.885705724,2.164020507,1.849034911,2.174647727,2.009959809
-0.766746815,-1.278580988,-1.538028609,-1.210892554,-1.55600511
-0.171426166,-0.715794302,-0.548125214,-0.712172739,-0.6471664
0.913064209,2.303768886,1.915098379,2.318509212,2.111506033
1.06517739,2.931239107,2.267436876,3.133724293,2.52446068
0.697479342,1.38721916,1.377152997,1.50329413,1.466687507
0.695290663,1.373643604,1.372958491,1.493703364,1.449763137
0.473139759,0.717425144,0.719664196,0.64012522,0.764326121
0.402007696,0.504807968,0.568661983,0.400356078,0.542616864
-0.39248273,-0.98051766,-0.945554649,-0.971123412,-1.043196676
0.137177554,-0.168579578,-0.024860603,-0.194271393,-0.031119305
0.276158661,0.204149312,0.286581461,0.122223874,0.292136177
0.043064363,-0.378601428,-0.181105948,-0.376495941,-0.232519317
0.310083184,0.27701811,0.341110038,0.179768468,0.361526097
-0.345426135,-0.935398898,-0.855372772,-0.942351115,-0.946727762
0.685441608,1.366256904,1.334159311,1.474521833,1.417606832
0.050724739,-0.367421557,-0.166425177,-0.35731441,-0.20713276
1.120988701,3.876137789,2.770777585,4.31338847,2.737707751
0.776271781,1.827626195,1.61728846,1.762244803,1.739169877
0.598988793,1.167414924,1.118142257,1.1484358,1.155279086
0.588045399,1.135272797,1.087732089,1.081300441,1.116353033
-0.099199763,-0.609984815,-0.404463387,-0.597083551,-0.4965395
0.701856699,1.388017723,1.384493382,1.50329413,1.473457256
0.759856689,1.7114354,1.568003016,1.72388174,1.693474076
-0.383728015,-0.972931319,-0.914095855,-0.961532647,-1.00596306
0.514724657,0.859369569,0.862277397,0.803168236,0.916645458
-0.406709143,-0.9954907,-0.967575805,-0.990304944,-1.061813484
0.936045337,2.447110794,1.979064595,2.625413713,2.180895953
0.731403864,1.53834705,1.470480753,1.580020255,1.556386672
-0.271011054,-0.84795634,-0.70437056,-0.836852693,-0.7977933
-0.859765667,-1.32729328,-1.642891256,-1.210892554,-1.667705957
-0.017124306,-0.477223855,-0.276530957,-0.472403598,-0.349297475
0.898837797,2.275220288,1.860569803,2.251373852,2.065810232
0.73906424,1.609019802,1.504036801,1.666337146,1.642700963
-0.254595962,-0.829589411,-0.670814512,-0.817671162,-0.767329432
-1.022822242,-1.370615278,-1.813817372,-1.210892554,-1.757405122
0.723743488,1.507203126,1.455799983,1.560838724,1.536077428
0.569441628,1.052421973,1.029009007,1.004574315,1.057117735
0.322120917,0.302572099,0.376763338,0.227722296,0.385220216
0.447969952,0.632378274,0.648357596,0.544217563,0.679704267
-0.044482792,-0.534520691,-0.331059534,-0.520357426,-0.420379832
0.866007614,2.077176871,1.778776938,2.040377007,1.959186696
-0.346520474,-0.940988833,-0.855372772,-0.942351115,-0.955189948
0.207215277,0.02267606,0.148162766,-0.040819142,0.121200032
0.537705785,0.937628661,0.926243612,0.879894362,0.99619
0.39434732,0.493228816,0.549786707,0.371583781,0.525692493
0.405290714,0.518583165,0.582294127,0.41953761,0.552771487
0.363705816,0.422356424,0.482674612,0.323629953,0.463072322
0.782837817,1.885721592,1.629871978,1.762244803,1.744247188
-0.543501572,-1.135838001,-1.238121436,-1.114984897,-1.327526104
1.030158528,2.901692307,2.13216406,2.980272043,2.394143025